latitude,longitude,date,capacity,plantid,type,Category
34.487369,-96.780459,2020-12,303.5,63327,Wind,Wind
42.969007,-105.365616,2020-12,200,63915,Wind,Wind
40.478624,-97.220567,2020-12,99,64377,Wind,Wind
45.0054,-96.929945,2020-12,200.6,63269,Wind,Wind
37.38999,-94.51027,2020-12,149.4,62478,Wind,Wind
32.84703,-111.565072,2020-12,100,62899,Solar,Solar
26.69842,-99.05745,2020-12,201.6,63101,Wind,Wind
43.019714,-105.472139,2020-12,200,63914,Wind,Wind
33.7,-115.38,2020-12,100,64104,Solar,Solar
45.55975,-119.6338,2020-12,100,64057,Wind,Wind
32.741383,-101.621793,2020-12,225,62845,Solar,Solar
43.206691,-94.548094,2020-12,90,63053,Wind,Wind
40.770899,-86.875007,2020-12,102,62891,Wind,Wind
44.592,-96.576,2021-01,154,61046,Wind,Wind
30.44083,-95.5275,2021-01,250,60925,Natural Gas,Natural Gas
30.44083,-95.5275,2021-01,500,60925,Natural Gas,Natural Gas
32.866276,-111.502402,2021-01,100,63476,Solar,Solar
44.445293,-96.35276,2021-01,200,61650,Wind,Wind
32.84879,-100.866458,2021-01,242.5,63655,Wind,Wind
35.593,-81.167,2021-01,69.3,62668,Solar,Solar
48.757,-103.252,2021-01,298.8,63258,Wind,Wind
44.863583,-96.534631,2021-02,300,62943,Wind,Wind
41.935,-84.477,2021-02,150,63686,Wind,Wind
34.81,-105.74,2021-02,165,61044,Wind,Wind
36.82478,-97.029777,2021-02,351.8,62837,Wind,Wind
40.659506,-83.813708,2021-02,150,63029,Solar,Solar
31.030996,-102.488209,2021-02,255,62804,Solar,Solar
38.346814,-121.119839,2021-02,160,63387,Solar,Solar
27.8421,-80.631554,2021-03,74.5,62921,Solar,Solar
41.1113,-94.4667,2021-03,254.1,63640,Wind,Wind
31.165245,-103.125868,2021-03,255,62483,Solar,Solar
40.478624,-97.220567,2021-03,135,64377,Wind,Wind
35.776286,-114.973676,2021-03,252,63504,Solar,Solar
41.153697,-91.177102,2021-03,100,63378,Solar,Solar
29.89857,-81.69333,2021-03,74.5,62915,Solar,Solar
29.52147,-82.432767,2021-03,74.9,63517,Solar,Solar
39.142217,-111.051111,2021-03,100,62656,Solar,Solar
30.466428,-82.968718,2021-03,74.9,63518,Solar,Solar
27.522,-80.54726,2021-03,74.5,62924,Solar,Solar
37.016375,-79.027061,2021-03,80,63549,Solar,Solar
26.364843,-97.545341,2021-03,272.6,63739,Wind,Wind
27.32063,-81.81024,2021-03,74.5,62917,Solar,Solar
40.531283,-95.354881,2021-03,299,63574,Wind,Wind
44.154107,-120.53409,2021-03,70,63050,Solar,Solar
32.811041,-99.91749,2021-03,200,64026,Solar,Solar
36.5597,-98.7492,2021-04,199,63489,Wind,Wind
26.782655,-80.352619,2021-04,74.5,63110,Solar,Solar
44.574965,-96.55942,2021-04,349,61144,Natural Gas,Natural Gas
39.046623,-102.822377,2021-04,104,62489,Wind,Wind
32.043502,-110.892676,2021-04,130,64426,Solar,Solar
37.269858,-94.05271,2021-04,149.4,62475,Wind,Wind
45.165525,-108.693138,2021-04,239.8,59757,Wind,Wind
32.681222,-83.616387,2021-04,128,61648,Solar,Solar
27.448142,-82.080693,2021-05,74.5,64301,Solar,Solar
40.561389,-83.736389,2021-05,249.8,58780,Wind,Wind
32.9323,-103.6664,2021-05,216,63502,Wind,Wind
27.03028,-99.388388,2021-05,209.4,62207,Wind,Wind
38.850544,-112.005212,2021-05,80,62666,Solar,Solar
36.43395,-114.9471,2021-05,100,63080,Solar,Solar
27.59686,-80.57071,2021-05,74.5,62919,Solar,Solar
28.528933,-80.6789,2021-05,74.5,63109,Solar,Solar
37.485357,-95.37673,2021-05,301,62481,Wind,Wind
40.718433,-117.06143,2021-05,101,61098,Solar,Solar
45.267621,-97.103982,2021-05,153.6,63102,Wind,Wind
43.513056,-93.188617,2021-05,218,64623,Wind,Wind
26.364153,-97.780439,2021-06,200.2,62909,Wind,Wind
27.607892,-80.75812,2021-06,74.5,64300,Solar,Solar
43.684092,-84.788455,2021-06,383.5,63601,Wind,Wind
26.249888,-97.511842,2021-06,198.5,63624,Wind,Wind
40.051694,-85.206694,2021-06,200,62592,Wind,Wind
37.148199,-79.347497,2021-06,80,64019,Solar,Solar
39.761569,-104.45903,2021-06,80,61991,Solar,Solar
31.79261,-100.69729,2021-06,525,63209,Wind,Wind
34.81,-105.74,2021-06,141.2,61044,Wind,Wind
32.772889,-101.39102,2021-06,159,63328,Solar,Solar
33.320406,-112.816771,2021-06,150,63440,Solar,Solar
32.199366,-100.491908,2021-07,182.4,62836,Wind,Wind
33.609313,-99.58229,2021-07,225.6,62411,Wind,Wind
33.54915,-97.32958,2021-07,175.3,62715,Wind,Wind
33.021601,-99.61463,2021-07,225,63905,Solar,Solar
39.894212,-79.938201,2021-07,664.7,62565,Natural Gas,Natural Gas
30.4214,-97.4614,2021-07,144,57659,Solar,Solar
34.9915,-77.2514,2021-07,78.7,63842,Solar,Solar
39.076972,-83.906046,2021-07,200,62200,Solar,Solar
38.208333,-89.579166,2021-07,99,62420,Solar,Solar
36.6867,-77.558,2021-07,100,62814,Solar,Solar
42.338333,-79.195556,2021-07,124,58777,Wind,Wind
32.275814,-102.844806,2021-08,250,64325,Solar,Solar
32.116388,-102.528333,2021-08,420,63255,Solar,Solar
40.63534,-80.678245,2021-08,260.8,60356,Natural Gas,Natural Gas
40.63534,-80.678245,2021-08,344.4,60356,Natural Gas,Natural Gas
32.772889,-101.39102,2021-08,143.5,63328,Solar,Solar
27.634677,-99.258329,2021-08,200,64538,Solar,Solar
33.303497,-101.65722,2021-08,338.4,62620,Wind,Wind
33.404486,-96.082472,2021-08,123.6,62772,Solar,Solar
38.247123,-77.786223,2021-08,240,62013,Solar,Solar
44.28337,-87.555326,2021-09,100,64431,Solar,Solar
33.500378,-96.146489,2021-09,83,62505,Solar,Solar
36.189722,-119.904166,2021-09,250,62547,Solar,Solar
36.293919,-98.164671,2021-09,288,63494,Wind,Wind
34.76973,-87.90454,2021-09,227,62462,Solar,Solar
39.186321,-89.03123,2021-09,99,64224,Solar,Solar
40.63534,-80.678245,2021-10,260.8,60356,Natural Gas,Natural Gas
43.709597,-75.616219,2021-10,79.7,61041,Wind,Wind
42.177245,-106.234141,2021-10,503.2,62516,Wind,Wind
32.533273,-96.428985,2021-10,146.7,63892,Solar,Solar
40.63534,-80.678245,2021-10,344.4,60356,Natural Gas,Natural Gas
39.70257,-80.84552,2021-10,521.9,61322,Natural Gas,Natural Gas
44.654659,-70.100835,2021-10,77,64337,Solar,Solar
40.671667,-80.336389,2021-10,82.3,58933,Natural Gas,Natural Gas
40.96038,-89.085363,2021-10,93,63384,Wind,Wind
27.585836,-82.061964,2021-10,74.5,63978,Solar,Solar
30.91,-101.263,2021-10,500.6,64710,Wind,Wind
26.376651,-97.993045,2021-10,239.8,62855,Wind,Wind
30.976638,-102.257753,2021-10,222,61346,Solar,Solar
31.435932,-99.796613,2021-10,250,61920,Solar,Solar
42.94556,-90.34942,2021-11,150,62955,Solar,Solar
34.514165,-96.915909,2021-11,117,64750,Wind,Wind
34.70414,-78.393358,2021-11,70.1,63976,Solar,Solar
39.821944,-89.955833,2021-11,302,58925,Wind,Wind
36.7,-76.1647,2021-11,70,65323,Solar,Solar
40.261377,-89.700876,2021-11,185,64381,Wind,Wind
38.207518,-104.596708,2021-11,240,63770,Solar,Solar
40.613364,-102.9526,2021-11,205.6,65059,Wind,Wind
31.77471,-96.828196,2021-11,300,65048,Wind,Wind
39.544605,-87.97198,2021-11,200,62893,Solar,Solar
33.7,-115.38,2021-11,100,64105,Solar,Solar
37.64875,-99.98094,2021-12,297.6,64003,Wind,Wind
32.23256,-96.706121,2021-12,134.7,63764,Solar,Solar
34.39529,-97.29315,2021-12,140,64172,Wind,Wind
34.6365,-117.3724,2021-12,100,64624,Solar,Solar
32.28938,-99.291596,2021-12,340,62809,Wind,Wind
39.840652,-111.887656,2021-12,80,63061,Solar,Solar
31.766506,-84.797206,2021-12,80,64150,Solar,Solar
34.390679,-105.492126,2021-12,105,64065,Wind,Wind
31.70038,-104.458136,2021-12,260,63320,Solar,Solar
30.5661,-87.2244,2021-12,243.1,641,Natural Gas,Natural Gas
35.937336,-114.883999,2021-12,180,60654,Solar,Solar
34.274062,-105.42291,2021-12,350,63981,Wind,Wind
27.917716,-82.048697,2021-12,74.5,64657,Solar,Solar
43.043718,-83.95998,2021-12,110,63538,Solar,Solar
34.36,-105.44,2021-12,272,64066,Wind,Wind
33.7,-115.38,2021-12,132,64106,Solar,Solar
28.883196,-99.178605,2021-12,132.4,64204,Solar,Solar
30.747916,-84.680492,2021-12,213,63721,Solar,Solar
33.751283,-115.35499,2021-12,200,64290,Solar,Solar
34.941507,-118.129025,2021-12,137.8,64879,Solar,Solar
38.015735,-78.043131,2021-12,88.2,62730,Solar,Solar
34.35655,-105.43676,2021-12,325,64054,Wind,Wind
42.421154,-94.995083,2021-12,80,64662,Wind,Wind
37.446969,-98.400225,2021-12,128,64407,Wind,Wind
39.699456,-96.425143,2021-12,300.6,64138,Wind,Wind
40.284421,-98.407586,2021-12,250.7,64336,Wind,Wind
40.6631,-86.8695,2021-12,302.4,64230,Wind,Wind
30.86205,-83.65165,2021-12,150,64335,Solar,Solar
27.7944,-82.4036,2021-12,397.8,645,Natural Gas,Natural Gas
32.067483,-96.585136,2021-12,127,63769,Solar,Solar
32.025,-84.7325,2021-12,100,64191,Solar,Solar
40.046244,-85.045087,2021-12,200,64553,Solar,Solar
31.708821,-82.715724,2021-12,107,65376,Solar,Solar
34.159842,-108.894458,2021-12,100,64638,Wind,Wind
30.841873,-87.343975,2021-12,74.5,65036,Solar,Solar
31.719983,-104.442292,2021-12,187.2,63329,Solar,Solar
37.26,-77.08,2022-01,150,65322,Solar,Solar
28.197778,-97.444953,2022-01,220,62416,Wind,Wind
45.683618,-86.645742,2022-01,72.8,62815,Wind,Wind
43.022705,-83.942728,2022-01,79,64196,Solar,Solar
45.223652,-97.023144,2022-01,304,68318,Wind,Wind
27.264113,-80.546851,2022-01,74.5,65039,Solar,Solar
27.5966,-82.25272,2022-01,74.5,65041,Solar,Solar
26.474576,-81.433471,2022-01,74.5,65040,Solar,Solar
34.985072,-98.383823,2022-01,303.2,64047,Wind,Wind
30.782897,-85.078686,2022-01,74.5,64757,Solar,Solar
26.381386,-81.053721,2022-01,74.5,65037,Solar,Solar
26.417212,-81.03531,2022-01,74.5,65038,Solar,Solar
27.580883,-80.652711,2022-01,74.5,65042,Solar,Solar
31.5481,-98.49491,2022-01,302.4,64165,Wind,Wind
35.233,-91.69,2022-01,100,62617,Solar,Solar
37.704461,-95.029817,2022-01,197.4,65129,Wind,Wind
42.842969,-95.941257,2022-01,202.7,64688,Wind,Wind
39.366803,-79.108263,2022-02,115,64433,Wind,Wind
33.9211,-116.5642,2022-02,70.9,55719,Wind,Wind
36.226955,-119.8948,2022-02,93,63727,Solar,Solar
34.907041,-118.344077,2022-02,70,64993,Solar,Solar
34.8147,-105.0108,2022-02,145,56336,Wind,Wind
40.713024,-119.467217,2022-03,200,63913,Solar,Solar
42.26303,-97.19566,2022-03,298,64139,Wind,Wind
41.720323,-94.928422,2022-03,200,64661,Wind,Wind
40.556285,-88.349491,2022-03,121.3,65350,Wind,Wind
35.06,-86.34,2022-03,150,63719,Solar,Solar
33.69088,-114.774944,2022-03,100,64481,Solar,Solar
40.074741,-119.974166,2022-03,100,64148,Solar,Solar
31.262546,-99.843961,2022-03,491.6,62853,Wind,Wind
42.690644,-84.657783,2022-03,89.2,63259,Natural Gas,Natural Gas
32.834322,-111.56803,2022-04,100,64566,Solar,Solar
33.746323,-99.665516,2022-04,336,64639,Wind,Wind
33.268,-99.468,2022-04,184,66321,Wind,Wind
45.562715,-120.708464,2022-04,201.3,63710,Wind,Wind
27.806645,-81.955676,2022-04,74.5,64631,Solar,Solar
33.182414,-99.389888,2022-04,209,66323,Wind,Wind
33.85245,-99.06509,2022-04,366.6,64149,Wind,Wind
35.727711,-97.793184,2022-04,999,63479,Wind,Wind
41.438536,-88.110626,2022-05,644.3,62926,Natural Gas,Natural Gas
27.992706,-97.743983,2022-05,200.2,64591,Wind,Wind
37.437106,-77.158736,2022-05,175,62675,Solar,Solar
33.25102,-95.193426,2022-05,250,63211,Solar,Solar
26.0686,-80.1984,2022-05,492.2,65978,Natural Gas,Natural Gas
30.103137,-85.410393,2022-05,74.9,64146,Solar,Solar
26.0686,-80.1984,2022-05,463.3,65978,Natural Gas,Natural Gas
33.945207,-81.571162,2022-05,74.9,66709,Solar,Solar
40.952057,-103.907562,2022-06,145,64872,Wind,Wind
42.773716,-82.479331,2022-06,478.6,62192,Natural Gas,Natural Gas
39.54844,-110.71209,2022-06,80,64186,Solar,Solar
33.751283,-115.35499,2022-06,250,63300,Solar,Solar
31.269676,-84.176321,2022-06,195.5,63522,Solar,Solar
42.773716,-82.479331,2022-06,394.4,62192,Natural Gas,Natural Gas
28.621959,-97.937625,2022-06,268.2,63738,Wind,Wind
26.090103,-97.798453,2022-06,135,65661,Solar,Solar
28.44208,-99.75582,2022-06,200,65333,Solar,Solar
29.358425,-95.746388,2022-06,227.5,62945,Solar,Solar
29.1779,-95.7612,2022-07,200,66046,Solar,Solar
41.862114,-86.221394,2022-07,386.8,55460,Natural Gas,Natural Gas
41.862114,-86.221394,2022-07,400.8,55460,Natural Gas,Natural Gas
40.09393,-89.4204,2022-07,70,65349,Solar,Solar
29.289809,-95.298609,2022-07,78.1,65521,Solar,Solar
42.56867,-94.10277,2022-07,100,64738,Solar,Solar
38.050141,-88.295525,2022-08,149,64637,Solar,Solar
33.69088,-114.774944,2022-08,131,64564,Solar,Solar
34.961922,-118.124208,2022-08,149.3,64878,Solar,Solar
27.639778,-81.654367,2022-08,74.9,63982,Solar,Solar
27.641125,-81.941581,2022-08,74.9,64533,Solar,Solar
33.261505,-97.238057,2022-09,275,65271,Solar,Solar
33.757767,-90.536465,2022-09,100,64081,Solar,Solar
29.191,-95.663,2022-09,200,64447,Solar,Solar
34.83,-118.32,2022-10,100,64630,Solar,Solar
39.178761,-75.960905,2022-10,79.6,63910,Solar,Solar
45.888,-120.355,2022-10,150,63509,Solar,Solar
32.687195,-115.665593,2022-11,100,63127,Solar,Solar
46.81771,-106.378853,2022-11,365.5,65577,Wind,Wind
28.99999,-82.672244,2022-11,74.9,64145,Solar,Solar
33.426498,-95.357449,2022-11,250,63883,Solar,Solar
34.964033,-118.094144,2022-11,154.4,65674,Solar,Solar
36.3075,-101.53222,2022-11,1027,64665,Wind,Wind
42.062002,-98.238961,2022-11,300,62956,Wind,Wind
32.7559,-111.5548,2022-12,100,66125,Solar,Solar
33.119213,-98.852577,2022-12,500,65763,Wind,Wind
31.2453,-85.086975,2022-12,70,64840,Solar,Solar
33.761136,-81.066705,2022-12,75,63813,Solar,Solar
31.886486,-84.021586,2022-12,165,64841,Solar,Solar
31.85346,-96.624458,2022-12,299.2,65306,Wind,Wind
34.943575,-118.087989,2022-12,148.9,65675,Solar,Solar
31.86976,-97.01498,2022-12,250,65303,Solar,Solar
42.338532,-85.049019,2022-12,200,64856,Solar,Solar
29.409669,-95.73405,2022-12,110.9,66310,Solar,Solar
38.180331,-104.518529,2022-12,200,65032,Solar,Solar
43.638056,-96.390556,2022-12,110,65764,Wind,Wind
33.640813,-114.680261,2022-12,223.6,65053,Solar,Solar
36.89,-79.32,2022-12,120,65319,Solar,Solar
44.27361,-89.8335,2022-12,150,65011,Solar,Solar
42.986667,-94.133611,2022-12,70,65725,Wind,Wind
31.729906,-101.29894,2022-12,301.3,65162,Wind,Wind
42.189,-114.6218,2022-12,120,65778,Solar,Solar
31.896737,-96.467327,2022-12,250,65631,Solar,Solar
31.544831,-84.900566,2022-12,106,64838,Solar,Solar
44.423056,-96.297222,2022-12,106,65761,Wind,Wind
31.157269,-101.831603,2022-12,171.8,65335,Wind,Wind
43.430082,-94.106954,2022-12,207,65390,Wind,Wind
33.899338,-81.400467,2023-01,75,63808,Solar,Solar
30.91993,-87.34002,2023-01,74.5,65424,Solar,Solar
30.64691,-86.93821,2023-01,74.5,65433,Solar,Solar
30.45463,-85.27853,2023-01,74.5,65422,Solar,Solar
27.29783,-80.54214,2023-01,74.5,65428,Solar,Solar
36.487,-99.739,2023-01,250,65511,Wind,Wind
27.24354,-80.67097,2023-01,74.5,65420,Solar,Solar
44.011,-96.0446,2023-01,100,65714,Wind,Wind
30.76055,-85.06952,2023-01,74.5,65432,Solar,Solar
30.569958,-85.040244,2023-01,74.5,65427,Solar,Solar
25.54255,-80.55434,2023-01,74.5,65423,Solar,Solar
35.882921,-78.154961,2023-01,78.8,65106,Solar,Solar
29.88213,-81.67618,2023-01,74.5,65431,Solar,Solar
28.6917,-96.5417,2023-01,102,10554,Natural Gas,Natural Gas
27.627009,-80.804159,2023-01,74.5,65438,Solar,Solar
33.186882,-99.595332,2023-01,301,65546,Wind,Wind
45.856,-108.602,2023-01,80,64032,Solar,Solar
35.33604,-79.741698,2023-01,70.2,65107,Solar,Solar
32.196971,-86.327341,2023-02,100,63765,Solar,Solar
42.101642,-77.701111,2023-02,101.2,66052,Wind,Wind
39.786742,-85.416371,2023-02,152.5,65031,Solar,Solar
39.9364,-81.5354,2023-02,685,62949,Natural Gas,Natural Gas
30.6758,-84.74033,2023-02,74.5,65430,Solar,Solar
30.3962,-85.279663,2023-02,74.5,65429,Solar,Solar
42.375,-77.593,2023-02,130,60596,Wind,Wind
30.87576,-86.20813,2023-02,74.5,65421,Solar,Solar
42.214126,-93.876685,2023-02,224.4,65715,Wind,Wind
40.2945,-88.584553,2023-02,259.8,65316,Wind,Wind
31.2186,-89.394,2023-03,402,6061,Natural Gas,Natural Gas
33.918542,-80.6467,2023-03,73.6,66717,Solar,Solar
31.2186,-89.394,2023-03,156,6061,Natural Gas,Natural Gas
36.38638,-88.99194,2023-03,100,64507,Solar,Solar
31.09331,-102.35964,2023-03,108,63233,Solar,Solar
35.218328,-99.103992,2023-03,301.7,65971,Wind,Wind
29.964842,-82.823199,2023-03,74.9,65170,Solar,Solar
43.928665,-82.873511,2023-03,112.1,65742,Wind,Wind
43.461967,-84.33982,2023-04,225,65328,Wind,Wind
42.951448,-90.4407,2023-04,91.6,65282,Wind,Wind
37.120814,-109.411511,2023-04,72,66404,Solar,Solar
39.9364,-81.5354,2023-04,685,62949,Natural Gas,Natural Gas
41.774417,-89.606528,2023-04,190,60387,Natural Gas,Natural Gas
45.54,-120.18,2023-04,162,63441,Solar,Solar
29.48562,-82.843455,2023-04,74.9,65173,Solar,Solar
29.733056,-81.632778,2023-04,384.2,136,Natural Gas,Natural Gas
29.810018,-82.639837,2023-04,74.9,65172,Solar,Solar
29.76723,-81.77749,2023-04,74.5,65594,Solar,Solar
31.007777,-86.59194,2023-04,80,64469,Solar,Solar
30.164754,-85.49179,2023-04,74.9,65171,Solar,Solar
30.419835,-85.441493,2023-04,74.5,65592,Solar,Solar
30.4213,-85.44103,2023-04,74.5,65593,Solar,Solar
29.733056,-81.632778,2023-04,414.8,136,Natural Gas,Natural Gas
34.681496,-110.801732,2023-05,238.2,66001,Wind,Wind
40.1972,-89.067655,2023-05,200.5,64088,Wind,Wind
43.839599,-75.569885,2023-05,106,65522,Wind,Wind
28.2078,-97.522673,2023-05,239.6,62783,Wind,Wind
36.629761,-114.684033,2023-05,300,61852,Solar,Solar
33.371,-82.678,2023-05,80,66542,Solar,Solar
31.214,-100.255,2023-05,172.8,65793,Solar,Solar
31.5481,-99.1872,2023-05,320,64859,Solar,Solar
39.502511,-83.065575,2023-06,274,64832,Solar,Solar
41.17257,-87.00726,2023-06,265,66643,Solar,Solar
38.1899,-104.39804,2023-06,248,63776,Solar,Solar
41.372222,-88.284444,2023-06,650,63931,Natural Gas,Natural Gas
32.066593,-106.285301,2023-06,120,66408,Solar,Solar
38.330263,-104.414155,2023-06,325,63731,Solar,Solar
40.726344,-86.852022,2023-06,200,65702,Solar,Solar
36.066269,-115.775139,2023-07,125,66357,Solar,Solar
31.186,-103.128,2023-07,203.8,64075,Solar,Solar
35.0308,-117.3563,2023-07,100.4,10444,Solar,Solar
31.171652,-101.881147,2023-07,449.5,62562,Wind,Wind
34.7439,-87.8486,2023-07,231.2,47,Natural Gas,Natural Gas
31.697152,-82.764546,2023-07,107,66171,Solar,Solar
35.574169,-88.926606,2023-07,70,65629,Solar,Solar
33.1427,-81.7625,2023-07,1114,649,Nuclear,Nuclear
35.04351,-117.3489,2023-07,84.4,66699,Solar,Solar
34.860918,-116.855281,2023-07,300,64852,Solar,Solar
36.5044,-76.1887,2023-07,100,64683,Solar,Solar
40.583889,-87.3336,2023-08,88,56777,Wind,Wind
36.55467,-79.0286,2023-08,70,65305,Solar,Solar
35.00656,-117.54484,2023-08,90,64489,Solar,Solar
32.18398,-97.07141,2023-08,157.5,66324,Solar,Solar
45.236,-112.746,2023-08,80,64189,Solar,Solar
36.818554,-78.771892,2023-08,80,62768,Solar,Solar
36.153193,-120.104476,2023-09,150,64197,Solar,Solar
39.855658,-83.328428,2023-09,196,64635,Solar,Solar
33.72899,-115.38238,2023-09,250,65734,Solar,Solar
40.745335,-78.222305,2023-09,87.6,65741,Wind,Wind
31.488019,-87.910747,2023-09,273.7,56,Natural Gas,Natural Gas
43.15523,-103.34385,2023-09,80,64968,Solar,Solar
31.488019,-87.910747,2023-09,459,56,Natural Gas,Natural Gas
33.32389,-112.83972,2023-09,150,67964,Solar,Solar
29.718728,-82.710783,2023-09,74.5,65519,Solar,Solar
35.167715,-91.660279,2023-10,95,63766,Solar,Solar
44.386814,-98.801075,2023-10,200,66496,Wind,Wind
29.109147,-96.528761,2023-10,150.5,67284,Solar,Solar
30.668754,-94.783466,2023-10,150,66954,Solar,Solar
41.666523,-89.059804,2023-10,108.3,66568,Wind,Wind
31.39376,-98.35936,2023-10,196.8,65790,Wind,Wind
32.467194,-97.054333,2023-10,80,63797,Solar,Solar
33.69088,-114.774944,2023-10,133,64481,Solar,Solar
31.738177,-98.213739,2023-10,100,66410,Solar,Solar
31.446237,-99.902973,2023-10,110,63343,Solar,Solar
29.560311,-95.98036,2023-10,240,63985,Solar,Solar
38.23161,-97.04718,2023-10,200.6,65738,Wind,Wind
35.668902,-91.187108,2023-10,180,66112,Solar,Solar
33.72899,-115.38238,2023-10,250,65735,Solar,Solar
42.111758,-75.457779,2023-10,111.8,65496,Wind,Wind
40.350219,-78.645972,2023-11,100,65332,Solar,Solar
31.0069,-88.0103,2023-11,310,3,Natural Gas,Natural Gas
42.432863,-89.906865,2023-11,100,63838,Solar,Solar
31.0069,-88.0103,2023-11,464,3,Natural Gas,Natural Gas
33.5,-90.1,2023-11,100,66759,Solar,Solar
33.599167,-95.525056,2023-11,240,66471,Solar,Solar
31.78,-97.51,2023-12,71.4,67023,Solar,Solar
43.6002,-87.896589,2023-12,150,65008,Solar,Solar
27.9788,-81.61015,2023-12,74.5,66128,Solar,Solar
42.94556,-90.34942,2023-12,150,64393,Solar,Solar
33.262,-82.178,2023-12,70,66026,Solar,Solar
28.181569,-82.155331,2023-12,70,65683,Solar,Solar
32.8882,-111.4978,2023-12,122,65956,Solar,Solar
39.923887,-78.041221,2023-12,70,65999,Solar,Solar
39.25906,-87.62817,2023-12,165.3,66820,Solar,Solar
36.685103,-76.29661,2023-12,132,66541,Solar,Solar
33.320637,-100.982201,2023-12,252,65654,Solar,Solar
40.170889,-89.895111,2023-12,171,66093,Wind,Wind
46.818828,-106.194583,2023-12,102.8,66184,Wind,Wind
38.6217,-104.5814,2023-12,175,64212,Solar,Solar
44.377333,-99.6601,2023-12,200,67002,Wind,Wind
30.936,-101.607,2023-12,223.9,66540,Wind,Wind
39.879553,-77.197226,2023-12,80,66634,Solar,Solar
28.9377,-99.10765,2023-12,200,65308,Solar,Solar
31.983587,-106.431777,2023-12,227.8,3456,Natural Gas,Natural Gas
39.184,-102.97,2023-12,200,66014,Wind,Wind
38.9255,-84.0174,2023-12,80,65215,Solar,Solar
35.3446,-90.3075,2023-12,180,65483,Solar,Solar
36.526492,-77.774039,2023-12,120,67161,Solar,Solar
36.173967,-119.904349,2023-12,250,63848,Solar,Solar
39.815978,-97.431043,2023-12,643.4,66156,Wind,Wind
39.9016,-77.8682,2023-12,150,67137,Solar,Solar
42.265261,-79.072522,2023-12,107.5,65495,Wind,Wind
34.860918,-116.855281,2023-12,182,64851,Solar,Solar
36.459259,-114.844386,2023-12,200,62248,Solar,Solar
